"","시장구분","종목코드","종목명","산업분류","현재가(종가)","전일대비","시가총액(원)"
"1578","코스닥","033100","제룡전기","IT H/W",5270,-40,84648895430
"1579","코스닥","101490","에스앤에스텍","IT H/W",37400,650,802284117800
"1580","코스닥","101400","엔시트론","IT H/W",985,102,27702972325
"1581","코스닥","106240","파인테크닉스","IT H/W",4030,-170,174930758080
"1582","코스닥","059100","아이컴포넌트","IT H/W",4095,-180,28955171700
"1583","코스닥","098120","마이크로컨텍솔","IT H/W",5890,-70,48962191740
"1584","코스닥","083470","이엠앤아이","IT H/W",1585,0,35542856275
"1585","코스닥","101160","월덱스","IT H/W",14350,-150,236932749550
"1586","코스닥","099320","쎄트렉아이","IT H/W",24250,50,176260809750
"1587","코스닥","095610","테스","IT H/W",24000,-700,474437424000
"1588","코스닥","096870","엘디티","IT H/W",2475,-55,16529040000
"1589","코스닥","087730","에스모 머티리얼즈","IT H/W",2720,0,26570513120
"1590","코스닥","091440","텔레필드","IT H/W",3630,-70,33308426250
"1591","코스닥","097780","에스맥","IT H/W",1965,45,513151107930
"1592","코스닥","093920","서원인텍","IT H/W",6350,-130,1.1811e+11
"1593","코스닥","067010","이씨에스","IT H/W",4460,-250,54831240000
"1594","코스닥","096610","알에프세미","IT H/W",6270,-490,55538913870
"1595","코스닥","092300","현우산업","IT H/W",3135,-35,48297612495
"1596","코스닥","093640","다믈멀티미디어","IT H/W",3140,-90,36170463840
"1597","코스닥","095910","에스에너지","IT H/W",8000,-350,117603432000
"1598","코스닥","094970","제이엠티","IT H/W",2625,-105,43964130000
"1599","코스닥","081580","성우전자","IT H/W",2695,-25,41794445385
"1600","코스닥","073110","엘엠에스","IT H/W",10550,-150,93850215250
"1601","코스닥","080520","오디텍","IT H/W",5320,-240,62491959880
"1602","코스닥","095500","미래나노텍","IT H/W",2650,-30,65759972600
"1603","코스닥","095340","ISC","IT H/W",20500,300,289921414000
"1604","코스닥","090740","아이엠이연이","IT H/W",4630,-720,87500291130
"1605","코스닥","094940","푸른기술","IT H/W",14350,150,94339798700
"1606","코스닥","095270","웨이브일렉트로","IT H/W",7950,260,116925531300
"1607","코스닥","093190","빅솔론","IT H/W",4195,-35,80707206475
"1608","코스닥","091340","S&K폴리텍","IT H/W",4950,20,57933418950
"1609","코스닥","092600","앤씨앤","IT H/W",5070,-40,106203825000
"1610","코스닥","091580","상신이디피","IT H/W",11600,-250,151066823200
"1611","코스닥","073540","에프알텍","IT H/W",6030,-140,6.8742e+10
"1612","코스닥","091120","이엠텍","IT H/W",11550,-200,185503810800
"1613","코스닥","025320","시노펙스","IT H/W",4635,-25,336320828280
"1614","코스닥","090460","비에이치","IT H/W",22000,650,736399136000
"1615","코스닥","090470","제이스텍","IT H/W",7670,-130,111965187360
"1616","코스닥","091700","파트론","IT H/W",9800,-150,530732818000
"1617","코스닥","086390","유니테스트","IT H/W",25800,550,545260450800
"1618","코스닥","060540","에스에이티","IT H/W",2895,-120,75655920870
"1619","코스닥","066310","큐에스아이","IT H/W",16950,-800,140315998500
"1620","코스닥","089890","코세스","IT H/W",6740,40,111782643880
"1621","코스닥","089790","제이티","IT H/W",7310,-30,75406400030
"1622","코스닥","038060","루멘스","IT H/W",1675,-45,79928906250
"1623","코스닥","062860","티엘아이","IT H/W",7400,-270,73058128000
"1624","코스닥","084730","팅크웨어","IT H/W",9880,-270,103005738160
"1625","코스닥","058450","일야","IT H/W",685,0,21741900000
"1626","코스닥","088800","에이스테크","IT H/W",23050,-300,944080240400
"1627","코스닥","083450","GST","IT H/W",16400,-300,152811018000
"1628","코스닥","085670","뉴프렉스","IT H/W",2225,-20,47286127200
"1629","코스닥","084370","유진테크","IT H/W",25700,-1100,588942279400
"1630","코스닥","083640","인콘","IT H/W",2420,-130,85322796680
"1631","코스닥","080420","모다이노칩","IT H/W",4275,-180,340809934050
"1632","코스닥","079190","EMW","IT H/W",2780,0,88360067660
"1633","코스닥","082800","루미마이크로","IT H/W",2575,-90,344042981875
"1634","코스닥","067310","하나마이크론","IT H/W",8220,-60,251693547660
"1635","코스닥","083310","엘오티베큠","IT H/W",15150,-550,215034842850
"1636","코스닥","082660","코스나인","IT H/W",1820,15,40338560080
"1637","코스닥","058220","아리온","IT H/W",275,0,10717917100
"1638","코스닥","078890","가온미디어","IT H/W",6050,-100,91199472650
"1639","코스닥","050890","쏠리드","IT H/W",10350,-350,540116561250
"1640","코스닥","082210","옵트론텍","IT H/W",6750,-130,159812669250
"1641","코스닥","049630","재영솔루텍","IT H/W",699,-10,51216898728
"1642","코스닥","036490","SK머티리얼즈","IT H/W",218400,-2400,2303611783200
"1643","코스닥","073490","이노와이어리스","IT H/W",57200,400,385387516800
"1644","코스닥","080220","제주반도체","IT H/W",3700,-80,120327936800
"1645","코스닥","079960","동양이엔피","IT H/W",17100,-200,1.34406e+11
"1646","코스닥","052900","KMH하이텍","IT H/W",1940,140,90957868060
"1647","코스닥","078600","대주전자재료","IT H/W",40950,0,622511457750
"1648","코스닥","054450","텔레칩스","IT H/W",14600,-800,197186300600
"1649","코스닥","051360","토비스","IT H/W",6380,-170,106654830040
"1650","코스닥","050090","휘닉스소재","IT H/W",611,-30,48353893562
"1651","코스닥","065770","CS","IT H/W",2445,-35,46051941750
"1652","코스닥","078350","한양디지텍","IT H/W",5370,-70,60640214850
"1653","코스닥","066900","디에이피","IT H/W",4135,-25,94048519905
"1654","코스닥","069540","라이트론","IT H/W",5420,0,100561449660
"1655","코스닥","054090","삼진엘앤디","IT H/W",3105,-105,77498415360
"1656","코스닥","067770","세진티에스","IT H/W",3300,55,27708756900
"1657","코스닥","073570","WI","IT H/W",1780,-100,134683331540
"1658","코스닥","065680","우주일렉트로","IT H/W",32000,-1250,317895040000
"1659","코스닥","069330","유아이디","IT H/W",1055,0,12541620560
"1660","코스닥","064760","티씨케이","IT H/W",97800,600,1.141815e+12
"1661","코스닥","052710","아모텍","IT H/W",30900,-900,301071245400
"1662","코스닥","047310","파워로직스","IT H/W",6760,-90,232685838320
"1663","코스닥","041520","이라이콤","IT H/W",10750,-200,131028847500
"1664","코스닥","064240","홈캐스트","IT H/W",3150,-80,104248481400
"1665","코스닥","039230","에이아이비트","IT H/W",181,0,19975625713
"1666","코스닥","038460","바이오스마트","IT H/W",8610,-390,172955958000
"1667","코스닥","051370","인터플렉스","IT H/W",13800,150,321919113600
"1668","코스닥","065570","삼영이엔씨","IT H/W",6970,-180,6.1336e+10
"1669","코스닥","066970","엘앤에프","IT H/W",39150,-350,1098499240350
"1670","코스닥","066670","디스플레이텍","IT H/W",3565,-75,66636687670
"1671","코스닥","064520","바른전자","IT H/W",1005,0,74054909385
"1672","코스닥","042600","새로닉스","IT H/W",5840,-250,72553672160
"1673","코스닥","058610","에스피지","IT H/W",7550,400,157621161250
"1674","코스닥","066110","한프","IT H/W",480,0,25343808000
"1675","코스닥","060720","KH바텍","IT H/W",18550,-900,439150900650
"1676","코스닥","061040","알에프텍","IT H/W",10450,-300,264667724750
"1677","코스닥","054210","이랜텍","IT H/W",5790,-50,138700173750
"1678","코스닥","043360","디지아이","IT H/W",2265,-50,2.0385e+10
"1679","코스닥","039440","에스티아이","IT H/W",14950,-250,236658500000
"1680","코스닥","049070","인탑스","IT H/W",16250,-900,2.795e+11
"1681","코스닥","046890","서울반도체","IT H/W",18350,-500,1069904090000
"1682","코스닥","059090","미코","IT H/W",16100,-1200,504197308300
"1683","코스닥","054040","한국컴퓨터","IT H/W",2530,-50,40660363700
"1684","코스닥","058470","리노공업","IT H/W",114900,-3100,1751348313000
"1685","코스닥","057500","SKC 솔믹스","IT H/W",5370,0,330222994800
"1686","코스닥","056360","코위버","IT H/W",10200,230,99927360000
"1687","코스닥","053610","프로텍","IT H/W",29250,-200,3.2175e+11
"1688","코스닥","052330","코텍","IT H/W",8130,-150,126621107760
"1689","코스닥","050110","캠시스","IT H/W",2995,-80,205249096085
"1690","코스닥","049520","유아이엘","IT H/W",3765,-70,82020284040
"1691","코스닥","049120","파인디앤씨","IT H/W",2030,-90,53510686320
"1692","코스닥","045660","에이텍","IT H/W",34450,-3250,2.84557e+11
"1693","코스닥","045300","성우테크론","IT H/W",5080,-110,47780458160
"1694","코스닥","043590","크로바하이텍","IT H/W",1490,0,3.4717e+10
"1695","코스닥","043260","성호전자","IT H/W",1030,-85,36665984290
"1696","코스닥","039560","다산네트웍스","IT H/W",11750,-400,411492907750
"1697","코스닥","039030","이오테크닉스","IT H/W",92500,-4900,1139558375000
"1698","코스닥","039010","현대통신","IT H/W",7150,-50,61668750000
"1699","코스닥","038950","파인디지털","IT H/W",6380,-360,65144680700
"1700","코스닥","038880","아이에이","IT H/W",513,-16,137618695332
"1701","코스닥","037950","엘컴텍","IT H/W",1560,20,131738129640
"1702","코스닥","037460","삼지전자","IT H/W",11650,-200,190110781300
"1703","코스닥","037330","인지디스플레","IT H/W",3270,-145,143504682480
"1704","코스닥","036930","주성엔지니어링","IT H/W",6990,90,337261991880
"1705","코스닥","036810","에프에스티","IT H/W",22500,-150,455260815000
"1706","코스닥","036690","코맥스","IT H/W",5150,-200,77207600050
"1707","코스닥","036540","SFA반도체","IT H/W",5030,0,827235324090
"1708","코스닥","036200","유니셈","IT H/W",6870,-90,210663212010
"1709","코스닥","036170","라이브파이낸셜","IT H/W",1560,15,70389441720
"1710","코스닥","035460","기산텔레콤","IT H/W",2885,-15,42055625900
"1711","코스닥","033790","스카이문스테크놀로지","IT H/W",829,0,14190075900
"1712","코스닥","033640","네패스","IT H/W",30000,200,691776060000
"1713","코스닥","033200","모아텍","IT H/W",18200,0,260827567000
"1714","코스닥","033160","엠케이전자","IT H/W",9670,10,210880352630
"1715","코스닥","032960","동일기연","IT H/W",11500,-100,39184053500
"1716","코스닥","032790","엠젠플러스","IT H/W",4075,0,73910797425
"1717","코스닥","032580","피델릭스","IT H/W",1385,-25,44054545360
"1718","코스닥","032500","케이엠더블유","IT H/W",71900,-2000,2863121487700
"1719","코스닥","031980","피에스케이홀딩스","IT H/W",6820,10,147055533900
"1720","코스닥","029480","바른테크놀로지","IT H/W",1120,45,69367519200
"1721","코스닥","024850","피에스엠씨","IT H/W",834,-2,33373780182
"1722","코스닥","024810","이화전기","IT H/W",142,-1,102000308544
"1723","코스닥","023890","한국아트라스비엑스","IT H/W",48700,-700,4.45605e+11
"1724","코스닥","015710","코콤","IT H/W",6240,-200,109390320000
"1725","코스닥","012340","뉴인텍","IT H/W",2980,-160,89532615960
"1726","코스닥","005290","동진쎄미켐","IT H/W",27400,-500,1408757135600
"1727","코스닥","353810","이지바이오","음식료·담배",59500,-1400,136060316000
"1728","코스닥","103840","우양","음식료·담배",5220,-60,67118760000
"1729","코스닥","318010","팜스빌","음식료·담배",10800,-350,85636850400
"1730","코스닥","311390","네오크레마","음식료·담배",9040,-480,66028114800
"1731","코스닥","195500","마니커에프앤지","음식료·담배",8620,-50,92820160000
"1732","코스닥","208140","정다운","음식료·담배",2365,-80,48553033760
"1733","코스닥","008800","행남사","음식료·담배",1770,0,80762168880
"1734","코스닥","005990","매일홀딩스","음식료·담배",7860,0,107825869440
"1735","코스닥","238200","비피도","음식료·담배",19150,-850,78323500000
"1736","코스닥","270870","뉴트리","음식료·담배",20150,-150,182815388600
"1737","코스닥","194700","노바렉스","음식료·담배",38200,150,343942868000
"1738","코스닥","277410","인산가","음식료·담배",2005,-15,53148241255
"1739","코스닥","016790","현대사료","음식료·담배",14100,100,86721852600
"1740","코스닥","073560","우리손에프앤지","음식료·담배",2030,-25,140552415290
"1741","코스닥","218150","미래생명자원","음식료·담배",3020,0,56387712560
"1742","코스닥","066360","체리부로","음식료·담배",2305,-30,64245810545
"1743","코스닥","267980","매일유업","음식료·담배",67800,-300,531798656400
"1744","코스닥","239610","에이치엘사이언스","음식료·담배",44000,-550,226254512000
"1745","코스닥","222980","한국맥널티","음식료·담배",6660,-270,68603840820
"1746","코스닥","222040","코스맥스엔비티","음식료·담배",9190,70,189571320000
"1747","코스닥","189980","흥국에프엔비","음식료·담배",1650,-70,60912289350
"1748","코스닥","004650","창해에탄올","음식료·담배",12450,-250,114426518250
"1749","코스닥","092040","아미코젠","음식료·담배",37400,-1150,718622674000
"1750","코스닥","136480","하림","음식료·담배",2630,-25,279331516260
"1751","코스닥","088910","동우팜투테이블","음식료·담배",3145,-30,81240897780
"1752","코스닥","086060","진바이오텍","음식료·담배",5740,-200,49424769380
"1753","코스닥","043650","국순당","음식료·담배",4540,-20,81076700160
"1754","코스닥","035810","이지홀딩스","음식료·담배",3920,-110,218111242160
"1755","코스닥","027710","팜스토리","음식료·담배",1110,-20,123672426000
"1756","코스닥","025880","케이씨피드","음식료·담배",2120,-75,35437618960
"1757","코스닥","023900","풍국주정","음식료·담배",21800,-600,2.7468e+11
"1758","코스닥","018120","진로발효","음식료·담배",30850,0,204261552000
"1759","코스닥","009780","엠에스씨","음식료·담배",4845,-155,8.5272e+10
"1760","코스닥","005860","한일사료","음식료·담배",1725,-25,67971356625
"1761","코스닥","005670","푸드웰","음식료·담배",5270,-50,5.27e+10
"1762","코스닥","003310","대주산업","음식료·담배",2250,380,79632787500
"1763","코스닥","002680","한탑","음식료·담배",1960,90,43706925920
"1764","코스닥","306040","에스제이그룹","섬유·의류",16000,500,157853248000
"1765","코스닥","225590","패션플랫폼","섬유·의류",1140,-10,30365852820
"1766","코스닥","110790","크리스에프앤씨","섬유·의류",25000,1050,2.92887e+11
"1767","코스닥","204020","그리티","섬유·의류",3245,-105,65378410350
"1768","코스닥","267790","배럴","섬유·의류",7800,40,61506900000
"1769","코스닥","083550","케이엠","섬유·의류",13450,-300,138293276600
"1770","코스닥","130500","GH신소재","섬유·의류",5900,-170,6.49e+10
"1771","코스닥","047770","코데즈컴바인","섬유·의류",2345,5,88740901690
"1772","코스닥","098660","에스티오","섬유·의류",2065,-100,25814515440
"1773","코스닥","011080","형지I&C","섬유·의류",1085,-90,42266899780
"1774","코스닥","065950","웰크론","섬유·의류",6080,-110,171646316160
