"","일자","종목코드","종목명","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물  일련번호","총카운트"
"1399",2020-10-16,"038880","아이에이","-",513,"7","73.29","236","2.17",0,0,1399,NA
"1400",2020-10-16,"047920","메디포럼제약","-",18900,"34","555.88","1,293","14.62",0,0,1400,NA
"1401",2020-10-16,"052420","오성첨단소재","-",4235,"236","17.94","2,813","1.51",0,0,1401,NA
"1402",2020-10-16,"054180","메디콕스","-",2560,"-","-","756","3.39",0,0,1402,NA
"1403",2020-10-16,"067310","하나마이크론","-",8220,"-","-","5,238","1.57",50,0.61,1403,NA
"1404",2020-10-16,"069140","누리플랜","-",5680,"-","-","4,313","1.32",0,0,1404,NA
"1405",2020-10-16,"072520","제넨바이오","-",4750,"-","-","322","14.75",0,0,1405,NA
"1406",2020-10-16,"082800","루미마이크로","-",2575,"-","-","905","2.85",0,0,1406,NA
"1407",2020-10-16,"085370","루트로닉","-",5110,"-","-","4,417","1.16",0,0,1407,NA
"1408",2020-10-16,"08537M","루트로닉3우C","-",8010,"-","-","-","-",151,1.89,1408,NA
"1409",2020-10-16,"085670","뉴프렉스","-",2225,"-","-","2,301","0.97",0,0,1409,NA
"1410",2020-10-16,"089530","에이티세미콘","-",904,"-","-","444","2.04",0,0,1410,NA
"1411",2020-10-16,"126870","뉴로스","-",3330,"-","-","2,748","1.21",0,0,1411,NA
"1412",2020-10-16,"175250","아이큐어","-",49250,"-","-","15,129","3.26",0,0,1412,NA
"1413",2020-10-16,"179290","엠아이텍","-",4650,"120","38.75","1,586","2.93",50,1.08,1413,NA
"1414",2020-10-16,"200710","에이디테크놀로지","-",24200,"803","30.14","5,518","4.39",0,0,1414,NA
"1415",2020-10-16,"204630","스튜디오산타클로스","-",2095,"-","-","1,371","1.53",0,0,1415,NA
"1416",2020-10-16,"219750","지티지웰니스","-",5060,"-","-","1,181","4.28",0,0,1416,NA
"1417",2020-10-16,"225430","케이엠제약","-",3065,"-","-","1,077","2.85",0,0,1417,NA
"1418",2020-10-16,"256940","케이피에스","-",17100,"-","-","2,357","7.25",0,0,1418,NA
"1419",2020-10-16,"263700","케어랩스","-",8530,"47","181.49","4,905","1.74",0,0,1419,NA
"1420",2020-10-16,"290510","코리아센터","-",21150,"301","70.27","7,542","2.8",0,0,1420,NA
"1421",2020-10-16,"294090","이오플로우","-",47000,"-","-","364","129.12",0,0,1421,NA
"1422",2020-10-16,"307280","교보8호스팩","-",2220,"-","-","-","-",NA,NA,1422,NA
"1423",2020-10-16,"004310","현대약품","-",6560,"42","156.19","2,737","2.4",45,0.69,1423,NA
"1424",2020-10-16,"000140","하이트진로홀딩스","-",16800,"-","-","18,398","0.91",350,2.08,1424,NA
"1425",2020-10-16,"000180","성창기업지주","-",1730,"-","-","7,529","0.23",0,0,1425,NA
"1426",2020-10-16,"000320","노루홀딩스","-",9130,"439","20.8","27,108","0.34",400,4.38,1426,NA
"1427",2020-10-16,"000390","삼화페인트","-",4905,"167","29.37","10,625","0.46",125,2.55,1427,NA
"1428",2020-10-16,"000400","롯데손해보험","-",1600,"-","-","3,112","0.51",0,0,1428,NA
"1429",2020-10-16,"000430","대원강업","-",4300,"258","16.67","7,743","0.56",115,2.67,1429,NA
"1430",2020-10-16,"000490","대동공업","-",6520,"150","43.47","9,019","0.72",60,0.92,1430,NA
"1431",2020-10-16,"000540","흥국화재","-",2810,"510","5.51","10,926","0.26",0,0,1431,NA
"1432",2020-10-16,"000700","유수홀딩스","-",5370,"163","32.94","8,702","0.62",0,0,1432,NA
"1433",2020-10-16,"000760","이화산업","-",14300,"-","-","36,329","0.39",0,0,1433,NA
"1434",2020-10-16,"000815","삼성화재우","-",139000,"-","-","-","-",8505,6.12,1434,NA
"1435",2020-10-16,"000850","화천기공","-",30650,"3,388","9.05","134,845","0.23",1250,4.08,1435,NA
"1436",2020-10-16,"000860","강남제비스코","-",15550,"2,250","6.91","81,019","0.19",500,3.22,1436,NA
"1437",2020-10-16,"00088K","한화3우B","-",13150,"-","-","-","-",750,5.7,1437,NA
"1438",2020-10-16,"001045","CJ우","-",47450,"-","-","-","-",1900,4,1438,NA
"1439",2020-10-16,"00104K","CJ4우(전환)","-",58700,"-","-","-","-",1900,3.24,1439,NA
"1440",2020-10-16,"001070","대한방직","-",33550,"-","-","23,893","1.4",0,0,1440,NA
"1441",2020-10-16,"001130","대한제분","-",152500,"10,196","14.96","449,614","0.34",2000,1.31,1441,NA
"1442",2020-10-16,"001250","GS글로벌","-",1650,"-","-","4,351","0.38",0,0,1442,NA
"1443",2020-10-16,"001275","부국증권우","-",19300,"-","-","-","-",1250,6.48,1443,NA
"1444",2020-10-16,"001290","상상인증권","-",1000,"-","-","1,587","0.63",0,0,1444,NA
"1445",2020-10-16,"001420","태원물산","-",4035,"73","55.27","4,237","0.95",85,2.11,1445,NA
"1446",2020-10-16,"001460","BYC","-",219500,"33,265","6.6","517,079","0.42",1100,0.5,1446,NA
"1447",2020-10-16,"001560","제일연마","-",6670,"853","7.82","8,396","0.79",220,3.3,1447,NA
"1448",2020-10-16,"001620","케이비아이동국실업","-",637,"-","-","2,665","0.24",0,0,1448,NA
"1449",2020-10-16,"001685","대상우","-",16700,"-","-","-","-",610,3.65,1449,NA
"1450",2020-10-16,"001750","한양증권","-",8480,"1,726","4.91","22,236","0.38",350,4.13,1450,NA
"1451",2020-10-16,"001795","대한제당우","-",13500,"-","-","-","-",700,5.19,1451,NA
"1452",2020-10-16,"001940","KISCO홀딩스","-",11550,"2,909","3.97","44,246","0.26",280,2.42,1452,NA
"1453",2020-10-16,"002030","아세아","-",79500,"25,353","3.14","354,657","0.22",1750,2.2,1453,NA
"1454",2020-10-16,"002150","도화엔지니어링","-",7590,"519","14.62","7,490","1.01",250,3.29,1454,NA
"1455",2020-10-16,"002170","삼양통상","-",63000,"15,112","4.17","109,582","0.57",1000,1.59,1455,NA
"1456",2020-10-16,"002310","아세아제지","-",30150,"6,860","4.4","65,302","0.46",600,1.99,1456,NA
"1457",2020-10-16,"002355","넥센타이어1우B","-",2310,"-","-","-","-",110,4.76,1457,NA
"1458",2020-10-16,"002390","한독","-",32500,"2,544","12.78","24,757","1.31",275,0.85,1458,NA
"1459",2020-10-16,"002450","삼익악기","-",1355,"163","8.31","2,478","0.55",50,3.69,1459,NA
"1460",2020-10-16,"002600","조흥","-",150000,"13,076","11.47","215,770","0.7",6000,4,1460,NA
"1461",2020-10-16,"002690","동일제강","-",2330,"74","31.49","8,703","0.27",10,0.43,1461,NA
"1462",2020-10-16,"002795","아모레G우","-",20400,"-","-","-","-",305,1.5,1462,NA
"1463",2020-10-16,"00279K","아모레G3우(전환)","-",33450,"-","-","-","-",834,2.49,1463,NA
"1464",2020-10-16,"002820","선창산업","-",4835,"-","-","17,354","0.28",0,0,1464,NA
"1465",2020-10-16,"002920","유성기업","-",2680,"678","3.95","10,636","0.25",200,7.46,1465,NA
"1466",2020-10-16,"003030","세아제강지주","-",43450,"-","-","232,984","0.19",1500,3.45,1466,NA
"1467",2020-10-16,"003080","성보화학","-",4200,"-","-","7,324","0.57",135,3.21,1467,NA
"1468",2020-10-16,"003120","일성신약","-",77600,"4,859","15.97","129,883","0.6",750,0.97,1468,NA
"1469",2020-10-16,"003160","디아이","-",4110,"23","178.7","4,256","0.97",50,1.22,1469,NA
"1470",2020-10-16,"003200","일신방직","-",69600,"3,084","22.57","293,218","0.24",1500,2.16,1470,NA
"1471",2020-10-16,"003350","한국화장품제조","-",39050,"-","-","10,597","3.69",100,0.26,1471,NA
"1472",2020-10-16,"003475","유안타증권우","-",2245,"-","-","-","-",0,0,1472,NA
"1473",2020-10-16,"003480","한진중공업홀딩스","-",4050,"1,160","3.49","11,298","0.36",0,0,1473,NA
"1474",2020-10-16,"003530","한화투자증권","-",1735,"511","3.4","5,265","0.33",0,0,1474,NA
"1475",2020-10-16,"003545","대신증권우","-",9990,"-","-","-","-",1050,10.51,1475,NA
"1476",2020-10-16,"003547","대신증권2우B","-",9500,"-","-","-","-",1050,11.05,1476,NA
"1477",2020-10-16,"003555","LG우","-",53000,"-","-","-","-",2250,4.25,1477,NA
"1478",2020-10-16,"003560","IHQ","-",1380,"-","-","933","1.48",0,0,1478,NA
"1479",2020-10-16,"003720","삼영화학","-",2230,"-","-","1,285","1.74",0,0,1479,NA
"1480",2020-10-16,"003830","대한화섬","-",82800,"20,048","4.13","401,661","0.21",410,0.5,1480,NA
"1481",2020-10-16,"003960","사조대림","-",14050,"12,182","1.15","34,643","0.41",150,1.07,1481,NA
"1482",2020-10-16,"004100","태양금속","-",1015,"-","-","1,773","0.57",5,0.49,1482,NA
"1483",2020-10-16,"004250","NPC","-",3105,"343","9.05","6,745","0.46",100,3.22,1483,NA
"1484",2020-10-16,"004255","NPC우","-",2195,"-","-","-","-",105,4.78,1484,NA
"1485",2020-10-16,"004360","세방","-",9300,"240","38.75","35,497","0.26",175,1.88,1485,NA
"1486",2020-10-16,"004365","세방우","-",5930,"-","-","-","-",180,3.04,1486,NA
"1487",2020-10-16,"004380","삼익THK","-",10700,"158","67.72","8,969","1.19",150,1.4,1487,NA
"1488",2020-10-16,"004560","현대비앤지스틸","-",7880,"1,433","5.5","26,531","0.3",100,1.27,1488,NA
"1489",2020-10-16,"004690","삼천리","-",78800,"10,614","7.42","316,716","0.25",3000,3.81,1489,NA
"1490",2020-10-16,"004710","한솔테크닉스","-",9280,"245","37.88","8,145","1.14",0,0,1490,NA
"1491",2020-10-16,"004870","티웨이홀딩스","-",933,"-","-","2,103","0.44",0,0,1491,NA
"1492",2020-10-16,"004890","동일산업","-",68500,"1,726","39.69","145,886","0.47",750,1.09,1492,NA
"1493",2020-10-16,"004910","조광페인트","-",4970,"-","-","13,495","0.37",200,4.02,1493,NA
"1494",2020-10-16,"004960","한신공영","-",13700,"6,212","2.21","43,693","0.31",350,2.55,1494,NA
"1495",2020-10-16,"004970","신라교역","-",9460,"645","14.67","32,378","0.29",500,5.29,1495,NA
"1496",2020-10-16,"004980","성신양회","-",6880,"700","9.83","15,851","0.43",150,2.18,1496,NA
"1497",2020-10-16,"005010","휴스틸","-",6900,"-","-","52,030","0.13",300,4.35,1497,NA
"1498",2020-10-16,"005070","코스모신소재","-",14400,"-","-","5,026","2.87",0,0,1498,NA
"1499",2020-10-16,"005190","동성화학","-",15750,"2,517","6.26","21,972","0.72",600,3.81,1499,NA
"1500",2020-10-16,"005305","롯데칠성우","-",56600,"-","-","-","-",2705,4.78,1500,NA
"1501",2020-10-16,"005385","현대차우","-",82500,"-","-","-","-",4050,4.91,1501,NA
"1502",2020-10-16,"005387","현대차2우B","-",85000,"-","-","-","-",4100,4.82,1502,NA
"1503",2020-10-16,"005389","현대차3우B","-",78300,"-","-","-","-",4050,5.17,1503,NA
"1504",2020-10-16,"005680","삼영전자","-",8050,"428","18.81","24,220","0.33",250,3.11,1504,NA
"1505",2020-10-16,"005720","넥센","-",3960,"1,055","3.75","18,028","0.22",80,2.02,1505,NA
"1506",2020-10-16,"005740","크라운해태홀딩스","-",9000,"-","-","17,087","0.53",100,1.11,1506,NA
"1507",2020-10-16,"005745","크라운해태홀딩스우","-",13850,"-","-","-","-",105,0.76,1507,NA
"1508",2020-10-16,"005750","대림B&Co","-",5050,"132","38.26","9,607","0.53",130,2.57,1508,NA
"1509",2020-10-16,"005800","신영와코루","-",93600,"4,238","22.09","343,727","0.27",1500,1.6,1509,NA
"1510",2020-10-16,"005810","풍산홀딩스","-",25300,"3,696","6.85","90,941","0.28",1400,5.53,1510,NA
"1511",2020-10-16,"005820","원림","-",18050,"1,514","11.92","41,154","0.44",250,1.39,1511,NA
"1512",2020-10-16,"005935","삼성전자우","-",53000,"-","-","-","-",1417,2.67,1512,NA
"1513",2020-10-16,"005945","NH투자증권우","-",7980,"-","-","-","-",550,6.89,1513,NA
"1514",2020-10-16,"006220","제주은행","-",3105,"796","3.9","15,491","0.2",100,3.22,1514,NA
"1515",2020-10-16,"006370","대구백화점","-",8130,"-","-","25,376","0.32",100,1.23,1515,NA
"1516",2020-10-16,"006380","카프로","-",2460,"-","-","4,613","0.53",0,0,1516,NA
"1517",2020-10-16,"006570","대림통상","-",4100,"-","-","6,005","0.68",140,3.41,1517,NA
"1518",2020-10-16,"006660","삼성공조","-",6560,"593","11.06","26,712","0.25",60,0.91,1518,NA
"1519",2020-10-16,"006740","영풍제지","-",3470,"516","6.72","5,383","0.64",40,1.15,1519,NA
"1520",2020-10-16,"006805","미래에셋대우우","-",5010,"-","-","-","-",286,5.71,1520,NA
"1521",2020-10-16,"00680K","미래에셋대우2우B","-",4455,"-","-","-","-",286,6.42,1521,NA
"1522",2020-10-16,"006880","신송홀딩스","-",3525,"-","-","7,609","0.46",80,2.27,1522,NA
"1523",2020-10-16,"006980","우성사료","-",3075,"464","6.63","5,612","0.55",15,0.49,1523,NA
"1524",2020-10-16,"007120","미래아이앤지","-",347,"109","3.18","537","0.65",0,0,1524,NA
"1525",2020-10-16,"007160","사조산업","-",29350,"-","-","79,920","0.37",150,0.51,1525,NA
"1526",2020-10-16,"007210","벽산","-",1980,"-","-","3,390","0.58",0,0,1526,NA
"1527",2020-10-16,"007610","선도전기","-",2675,"-","-","4,797","0.56",25,0.93,1527,NA
"1528",2020-10-16,"007630","폴루스바이오팜","관리종목",1225,"-","-","1,509","0.81",0,0,1528,NA
"1529",2020-10-16,"007690","국도화학","-",47450,"6,219","7.63","88,911","0.53",1500,3.16,1529,NA
"1530",2020-10-16,"007810","코리아써키트","-",13650,"25","546","12,169","1.12",0,0,1530,NA
"1531",2020-10-16,"007815","코리아써우","-",4945,"-","-","-","-",0,0,1531,NA
"1532",2020-10-16,"008040","사조동아원","-",860,"7","122.86","1,394","0.62",0,0,1532,NA
"1533",2020-10-16,"008490","서흥","-",56300,"2,853","19.73","25,552","2.2",400,0.71,1533,NA
"1534",2020-10-16,"008700","아남전자","-",1810,"12","150.83","748","2.42",0,0,1534,NA
"1535",2020-10-16,"008775","호텔신라우","-",67500,"-","-","-","-",400,0.59,1535,NA
"1536",2020-10-16,"008970","동양철관","-",1045,"15","69.67","671","1.56",0,0,1536,NA
"1537",2020-10-16,"009070","KCTC","-",2485,"239","10.4","6,409","0.39",45,1.81,1537,NA
"1538",2020-10-16,"009155","삼성전기우","-",61600,"-","-","-","-",1150,1.87,1538,NA
"1539",2020-10-16,"009160","SIMPAC","-",2330,"157","14.84","6,743","0.35",60,2.58,1539,NA
"1540",2020-10-16,"009180","한솔로지스틱스","-",2000,"215","9.3","1,713","1.17",40,2,1540,NA
"1541",2020-10-16,"009200","무림페이퍼","-",2390,"-","-","10,529","0.23",50,2.09,1541,NA
"1542",2020-10-16,"009270","신원","-",1375,"19","72.37","2,373","0.58",0,0,1542,NA
"1543",2020-10-16,"009320","대우부품","-",2870,"-","-","775","3.7",0,0,1543,NA
"1544",2020-10-16,"009440","KC그린홀딩스","-",4140,"369","11.22","7,996","0.52",60,1.45,1544,NA
"1545",2020-10-16,"009580","무림P&P","-",3190,"162","19.69","9,842","0.32",175,5.49,1545,NA
"1546",2020-10-16,"009970","영원무역홀딩스","-",36300,"10,421","3.48","100,896","0.36",1000,2.75,1546,NA
"1547",2020-10-16,"010040","한국내화","-",3315,"193","17.18","6,144","0.54",35,1.06,1547,NA
"1548",2020-10-16,"010400","우진아이엔에스","-",7640,"279","27.38","14,032","0.54",250,3.27,1548,NA
"1549",2020-10-16,"010420","한솔PNS","-",1550,"154","10.06","2,004","0.77",25,1.61,1549,NA
"1550",2020-10-16,"010690","화신","-",2790,"202","13.81","8,582","0.33",50,1.79,1550,NA
"1551",2020-10-16,"010770","평화홀딩스","-",3280,"-","-","7,971","0.41",150,4.57,1551,NA
"1552",2020-10-16,"010955","S-Oil우","-",32500,"-","-","-","-",225,0.69,1552,NA
"1553",2020-10-16,"011230","삼화전자","-",3010,"-","-","1,132","2.66",0,0,1553,NA
"1554",2020-10-16,"011300","성안","-",357,"-","-","1,131","0.32",0,0,1554,NA
"1555",2020-10-16,"011420","갤럭시아에스엠","-",1650,"-","-","791","2.09",0,0,1555,NA
"1556",2020-10-16,"011700","한신기계","-",1690,"51","33.14","2,496","0.68",15,0.89,1556,NA
"1557",2020-10-16,"011760","현대상사","-",14300,"1,292","11.07","25,722","0.56",600,4.2,1557,NA
"1558",2020-10-16,"011785","금호석유우","-",57800,"-","-","-","-",1550,2.68,1558,NA
"1559",2020-10-16,"011810","STX","-",5470,"-","-","2,864","1.91",0,0,1559,NA
"1560",2020-10-16,"012030","DB","-",698,"23","30.35","1,049","0.67",0,0,1560,NA
"1561",2020-10-16,"012200","계양전기","-",3255,"4","813.75","5,425","0.6",35,1.08,1561,NA
"1562",2020-10-16,"012320","경동인베스트","-",27150,"4,007","6.78","171,962","0.16",500,1.84,1562,NA
"1563",2020-10-16,"012800","대창","-",1130,"66","17.12","2,023","0.56",10,0.88,1563,NA
"1564",2020-10-16,"013360","일성건설","-",918,"30","30.6","1,688","0.54",15,1.63,1564,NA
"1565",2020-10-16,"013570","디와이","-",4280,"646","6.63","13,449","0.32",150,3.5,1565,NA
"1566",2020-10-16,"014130","한익스프레스","-",5180,"479","10.81","5,960","0.87",70,1.35,1566,NA
"1567",2020-10-16,"014160","대영포장","-",1090,"100","10.9","1,389","0.78",0,0,1567,NA
"1568",2020-10-16,"014710","사조씨푸드","-",4525,"-","-","11,862","0.38",0,0,1568,NA
"1569",2020-10-16,"014910","성문전자","-",2115,"-","-","1,356","1.56",0,0,1569,NA
"1570",2020-10-16,"015020","이스타코","-",635,"307","2.07","1,141","0.56",0,0,1570,NA
"1571",2020-10-16,"015230","대창단조","-",33850,"5,197","6.51","63,622","0.53",1100,3.25,1571,NA
"1572",2020-10-16,"015350","부산가스","-",51400,"4,892","10.51","60,885","0.84",1000,1.95,1572,NA
"1573",2020-10-16,"015360","예스코홀딩스","-",35550,"4,611","7.71","91,813","0.39",1750,4.92,1573,NA
"1574",2020-10-16,"015860","일진홀딩스","-",4750,"274","17.34","5,815","0.82",100,2.11,1574,NA
"1575",2020-10-16,"015890","태경산업","-",5040,"1,023","4.93","8,089","0.62",370,7.34,1575,NA
"1576",2020-10-16,"016090","대현","-",1775,"376","4.72","4,498","0.39",100,5.63,1576,NA
"1577",2020-10-16,"016580","환인제약","-",14900,"1,225","12.16","14,719","1.01",300,2.01,1577,NA
"1578",2020-10-16,"016590","신대양제지","-",53800,"13,849","3.88","103,836","0.52",625,1.16,1578,NA
"1579",2020-10-16,"016710","대성홀딩스","-",22350,"837","26.7","26,020","0.86",250,1.12,1579,NA
"1580",2020-10-16,"016740","두올","-",3465,"374","9.26","5,223","0.66",80,2.31,1580,NA
"1581",2020-10-16,"016800","퍼시스","-",28450,"3,601","7.9","38,601","0.74",1000,3.51,1581,NA
"1582",2020-10-16,"016880","웅진","-",1075,"-","-","917","1.17",0,0,1582,NA
"1583",2020-10-16,"017040","광명전기","-",2255,"185","12.19","2,255","1",15,0.67,1583,NA
"1584",2020-10-16,"017370","우신시스템","-",3270,"347","9.42","6,224","0.53",0,0,1584,NA
"1585",2020-10-16,"017940","E1","-",49000,"-","-","166,288","0.29",2200,4.49,1585,NA
"1586",2020-10-16,"018470","조일알미늄","-",699,"-","-","1,617","0.43",0,0,1586,NA
"1587",2020-10-16,"019180","티에이치엔","-",2355,"959","2.46","3,503","0.67",60,2.55,1587,NA
"1588",2020-10-16,"019440","세아특수강","-",10800,"1,304","8.28","37,014","0.29",900,8.33,1588,NA
"1589",2020-10-16,"019490","하이트론","-",2535,"-","-","3,091","0.82",0,0,1589,NA
"1590",2020-10-16,"020760","일진디스플","-",3940,"-","-","1,777","2.22",0,0,1590,NA
"1591",2020-10-16,"023000","삼원강재","-",2470,"261","9.46","5,249","0.47",115,4.66,1591,NA
"1592",2020-10-16,"023800","인지컨트롤스","-",11600,"-","-","11,832","0.98",100,0.86,1592,NA
"1593",2020-10-16,"023810","인팩","-",4970,"-","-","9,376","0.53",120,2.41,1593,NA
"1594",2020-10-16,"024070","WISCOM","-",2245,"70","32.07","7,697","0.29",50,2.23,1594,NA
"1595",2020-10-16,"024090","디씨엠","-",10850,"2,385","4.55","14,933","0.73",500,4.61,1595,NA
"1596",2020-10-16,"025530","SJM홀딩스","-",2625,"363","7.23","10,066","0.26",175,6.67,1596,NA
"1597",2020-10-16,"025820","이구산업","-",1670,"-","-","3,027","0.55",30,1.8,1597,NA
"1598",2020-10-16,"025890","한국주강","-",1625,"-","-","2,848","0.57",0,0,1598,NA
"1599",2020-10-16,"028100","동아지질","-",14650,"1,686","8.69","16,860","0.87",200,1.37,1599,NA
"1600",2020-10-16,"029460","케이씨","-",25700,"4,054","6.34","33,184","0.77",250,0.97,1600,NA
"1601",2020-10-16,"030210","KTB투자증권","-",2515,"681","3.69","8,098","0.31",150,5.96,1601,NA
"1602",2020-10-16,"030720","동원수산","-",8670,"1,304","6.65","10,939","0.79",0,0,1602,NA
"1603",2020-10-16,"031440","신세계푸드","-",53600,"1,124","47.69","81,369","0.66",750,1.4,1603,NA
"1604",2020-10-16,"032560","황금에스티","-",6890,"1,795","3.84","18,579","0.37",100,1.45,1604,NA
"1605",2020-10-16,"033240","자화전자","-",15250,"-","-","15,564","0.98",0,0,1605,NA
"1606",2020-10-16,"033920","무학","-",6450,"849","7.6","18,067","0.36",0,0,1606,NA
"1607",2020-10-16,"034120","SBS","-",15500,"1,114","13.91","31,799","0.49",150,0.97,1607,NA
"1608",2020-10-16,"034300","신세계건설","-",21500,"4,379","4.91","49,395","0.44",800,3.72,1608,NA
"1609",2020-10-16,"034590","인천도시가스","-",25800,"2,598","9.93","42,280","0.61",1250,4.84,1609,NA
