"","종목코드","종목명","시장구분","산업분류","현재가.종가.","전일대비","시가총액.원.","일자","관리여부","종가","EPS","PER","BPS","PBR","주당배당금","배당수익률","게시물..일련번호","총카운트"
"1734","294630","서남","코스닥","일반전기전자",2970,-15,60484525200,"2020-10-16","-",2970,"-","-","357","8.32",0,0,490,NA
"1735","000950","전방","코스피","섬유의복",36000,8300,6.048e+10,"2020-10-16","-",36000,"-","-","50,283","0.72",0,0,1830,NA
"1736","050860","아세아텍","코스닥","기계·장비",3450,-105,6.0375e+10,"2020-10-16","-",3450,"30","115","5,625","0.61",50,1.45,742,NA
"1737","111820","지와이커머스","코스닥","IT S/W & SVC",2465,0,60317401310,"2020-10-16","관리종목",2465,"-","-","18","136.94",0,0,726,NA
"1738","072130","유엔젤","코스피","서비스업",4565,-255,60237247510,"2020-10-16","-",4565,"-","-","2,745","1.66",0,0,1996,NA
"1739","147760","마이크로프랜드","코스닥","의료·정밀기기",5560,-220,60158454960,"2020-10-16","-",5560,"-","-","3,801","1.46",0,0,484,NA
"1740","017480","삼현철강","코스닥","금속",3830,-40,60142068700,"2020-10-16","-",3830,"424","9.03","9,497","0.4",150,3.92,30,NA
"1741","171090","선익시스템","코스닥","IT H/W",6660,-240,59935304700,"2020-10-16","-",6660,"829","8.03","10,070","0.66",100,1.5,280,NA
"1742","053260","금강철강","코스닥","금속",3200,-60,5.9904e+10,"2020-10-16","-",3200,"265","12.08","5,902","0.54",100,3.13,123,NA
"1743","017370","우신시스템","코스피","기계",3270,-30,59886956580,"2020-10-16","-",3270,"347","9.42","6,224","0.53",0,0,1584,NA
"1744","317870","엔바이오니아","코스닥","기타 제조",8000,-380,59884440000,"2020-10-16","-",8000,"159","50.31","2,897","2.76",0,0,602,NA
"1745","024740","한일단조","코스닥","운송장비·부품",2000,-65,59782656000,"2020-10-16","-",2000,"107","18.69","3,698","0.54",0,0,624,NA
"1746","017510","세명전기","코스닥","금속",3920,-75,59764320000,"2020-10-16","-",3920,"224","17.5","4,681","0.84",80,2.04,623,NA
"1747","011090","에넥스","코스피","기타제조",995,-5,59691682795,"2020-10-16","-",995,"-","-","903","1.1",0,0,1817,NA
"1748","021650","한국큐빅","코스닥","화학",3645,-120,59597802135,"2020-10-16","-",3645,"206","17.69","3,499","1.04",25,0.69,37,NA
"1749","036090","위지트","코스닥","기계·장비",707,-8,59383041102,"2020-10-16","-",707,"31","22.81","921","0.77",0,0,389,NA
"1750","196450","디오스텍","코스닥","의료·정밀기기",411,0,59184398259,"2020-10-16","관리종목",411,"46","8.93","556","0.74",0,0,1365,NA
"1751","131220","대한과학","코스닥","유통",7930,-290,59114105700,"2020-10-16","-",7930,"165","48.06","3,788","2.09",60,0.76,483,NA
"1752","041020","인프라웨어","코스닥","IT S/W & SVC",1575,-60,59004477000,"2020-10-16","-",1575,"-","-","745","2.11",0,0,467,NA
"1753","011560","세보엠이씨","코스닥","건설",5590,-80,58862700000,"2020-10-16","-",5590,"-","-","14,252","0.39",150,2.68,21,NA
"1754","003780","진양산업","코스피","화학",4525,135,5.8825e+10,"2020-10-16","-",4525,"525","8.62","3,159","1.43",200,4.42,1834,NA
"1755","052460","아이크래프트","코스닥","IT S/W & SVC",3990,-15,58285664640,"2020-10-16","-",3990,"-","-","2,209","1.81",0,0,378,NA
"1756","010400","우진아이엔에스","코스피","건설업",7640,-60,58232080000,"2020-10-16","-",7640,"279","27.38","14,032","0.54",250,3.27,1548,NA
"1757","019590","엠벤처투자","코스닥","금융",961,0,58107637644,"2020-10-16","-",961,"133","7.23","627","1.53",0,0,1104,NA
"1758","014190","원익큐브","코스닥","유통",1640,-25,58055845840,"2020-10-16","-",1640,"108","15.19","2,276","0.72",0,0,27,NA
"1759","091340","S&K폴리텍","코스닥","IT H/W",4950,20,57933418950,"2020-10-16","-",4950,"1,368","3.62","7,586","0.65",0,0,209,NA
"1760","090410","덕신하우징","코스닥","금속",1310,-55,57904050150,"2020-10-16","-",1310,"39","33.59","1,814","0.72",0,0,792,NA
"1761","083650","비에이치아이","코스닥","기계·장비",2225,-10,5.785e+10,"2020-10-16","-",2225,"-","-","2,685","0.83",0,0,194,NA
"1762","039610","화성밸브","코스닥","기계·장비",5550,-130,57777720000,"2020-10-16","-",5550,"284","19.54","6,985","0.79",0,0,545,NA
"1763","021040","대호피앤씨","코스닥","금속",789,76,57686019714,"2020-10-16","-",789,"10","78.9","933","0.85",0,0,532,NA
"1764","031310","아이즈비전","코스닥","IT H/W",3655,-35,57648757970,"2020-10-16","-",3655,"-","-","5,581","0.65",0,0,506,NA
"1765","036000","예림당","코스닥","출판·매체복제",2495,-45,57470521115,"2020-10-16","-",2495,"-","-","9,308","0.27",0,0,69,NA
"1766","023150","MH에탄올","코스피","음식료품",7750,-290,57183576500,"2020-10-16","-",7750,"-","-","7,785","1",350,4.52,1709,NA
"1767","115310","인포바인","코스닥","통신방송서비스",17900,50,57152605700,"2020-10-16","-",17900,"4,134","4.33","26,580","0.67",900,5.03,246,NA
"1768","039020","이건홀딩스","코스닥","종이·목재",2530,-60,57139313770,"2020-10-16","-",2530,"186","13.6","6,634","0.38",70,2.77,671,NA
"1769","013720","청보산업","코스닥","운송장비·부품",6980,-210,57087821580,"2020-10-16","-",6980,"38","183.68","2,688","2.6",0,0,26,NA
"1770","039420","케이엘넷","코스닥","통신방송서비스",2360,-10,57005162800,"2020-10-16","-",2360,"166","14.22","1,501","1.57",60,2.54,85,NA
"1771","092200","디아이씨","코스피","운수장비",1450,-10,56388425050,"2020-10-16","-",1450,"-","-","3,969","0.37",0,0,1648,NA
"1772","218150","미래생명자원","코스닥","음식료·담배",3020,0,56387712560,"2020-10-16","-",3020,"58","52.07","1,589","1.9",0,0,669,NA
"1773","099440","스맥","코스닥","기계·장비",1905,-45,56220584790,"2020-10-16","-",1905,"-","-","3,428","0.56",0,0,768,NA
"1774","059120","아진엑스텍","코스닥","IT H/W",5750,10,56054427000,"2020-10-16","-",5750,"253","22.73","4,198","1.37",100,1.74,1233,NA
"1775","332370","아이디피","코스닥","IT H/W",8440,-250,56015123720,"2020-10-16","-",8440,"680","12.41","4,385","1.92",0,0,911,NA
"1776","008870","금비","코스피","비금속광물",56000,-400,5.6e+10,"2020-10-16","-",56000,"8,088","6.92","103,528","0.54",1700,3.04,2055,NA
"1777","025820","이구산업","코스피","철강금속",1670,40,55848140000,"2020-10-16","-",1670,"-","-","3,027","0.55",30,1.8,1597,NA
"1778","041650","상신브레이크","코스피","운수장비",2600,-10,55825770000,"2020-10-16","-",2600,"210","12.38","7,924","0.33",100,3.85,1615,NA
"1779","080010","이상네트웍스","코스닥","IT S/W & SVC",6180,-20,55712700000,"2020-10-16","-",6180,"1,061","5.82","10,650","0.58",100,1.62,189,NA
"1780","048770","TPC","코스닥","기계·장비",4130,-70,55673539880,"2020-10-16","-",4130,"-","-","2,030","2.03",15,0.36,386,NA
"1781","091970","나노캠텍","코스닥","화학",1980,-35,55599241500,"2020-10-16","-",1980,"-","-","2,292","0.86",0,0,824,NA
"1782","096610","알에프세미","코스닥","IT H/W",6270,-490,55538913870,"2020-10-16","-",6270,"-","-","6,140","1.02",13,0.21,805,NA
"1783","069410","엔텔스","코스닥","IT S/W & SVC",8050,-130,55538777350,"2020-10-16","-",8050,"301","26.74","6,109","1.32",0,0,479,NA
"1784","068050","팬엔터테인먼트","코스닥","오락·문화",4035,-125,55452992895,"2020-10-16","-",4035,"41","98.41","1,756","2.3",0,0,1109,NA
"1785","228340","동양파일","코스닥","비금속",2770,-80,5.54e+10,"2020-10-16","-",2770,"-","-","6,112","0.45",0,0,593,NA
"1786","028080","휴맥스홀딩스","코스닥","금융",4400,-250,55341026400,"2020-10-16","-",4400,"534","8.24","12,176","0.36",0,0,57,NA
"1787","096690","에이루트","코스닥","IT H/W",5510,160,55266170580,"2020-10-16","-",5510,"350","15.74","13,630","0.4",0,0,1021,NA
"1788","051780","큐로홀딩스","코스닥","통신방송서비스",620,4,55218562140,"2020-10-16","-",620,"-","-","276","2.25",0,0,771,NA
"1789","066410","버킷스튜디오","코스닥","IT S/W & SVC",1745,-75,55197979600,"2020-10-16","-",1745,"-","-","1,334","1.31",0,0,401,NA
"1790","008420","문배철강","코스피","철강금속",2690,-10,55154428450,"2020-10-16","-",2690,"121","22.23","5,430","0.5",50,1.86,1788,NA
"1791","001210","금호전기","코스피","전기전자",4600,-100,55116372000,"2020-10-16","-",4600,"-","-","3,098","1.48",0,0,1831,NA
"1792","009180","한솔로지스틱스","코스피","운수창고업",2000,-40,54954850000,"2020-10-16","-",2000,"215","9.3","1,713","1.17",40,2,1540,NA
"1793","076610","해성옵틱스","코스닥","IT H/W",1720,-120,54899501800,"2020-10-16","-",1720,"-","-","1,957","0.88",0,0,899,NA
"1794","011700","한신기계","코스피","기계",1690,-15,54833995190,"2020-10-16","-",1690,"51","33.14","2,496","0.68",15,0.89,1556,NA
"1795","067010","이씨에스","코스닥","IT H/W",4460,-250,54831240000,"2020-10-16","-",4460,"308","14.48","3,645","1.22",100,2.24,950,NA
"1796","203450","유니온커뮤니티","코스닥","일반전기전자",3730,-210,54752696110,"2020-10-16","-",3730,"299","12.47","2,360","1.58",70,1.88,951,NA
"1797","053050","지에스이","코스닥","전기,가스,수도",1820,105,54577426540,"2020-10-16","-",1820,"155","11.74","2,305","0.79",40,2.2,743,NA
"1798","069460","대호에이엘","코스피","철강금속",2010,-60,54541026390,"2020-10-16","-",2010,"-","-","972","2.07",0,0,1628,NA
"1799","001000","신라섬유","코스닥","유통",2245,170,54503077300,"2020-10-16","-",2245,"9","249.44","595","3.77",0,0,756,NA
"1800","073070","에스모","코스닥","운송장비·부품",407,0,53980490993,"2020-10-16","관리종목",407,"-","-","450","0.9",0,0,1343,NA
"1801","037760","쎄니트","코스닥","금속",1595,-5,53963508995,"2020-10-16","-",1595,"62","25.73","2,143","0.74",30,1.88,79,NA
"1802","263860","지니언스","코스닥","IT S/W & SVC",5670,-230,53550882000,"2020-10-16","-",5670,"343","16.53","3,585","1.58",0,0,325,NA
"1803","049120","파인디앤씨","코스닥","IT H/W",2030,-90,53510686320,"2020-10-16","-",2030,"-","-","1,718","1.18",25,1.23,474,NA
"1804","147830","제룡산업","코스닥","금속",5350,-10,5.35e+10,"2020-10-16","-",5350,"255","20.98","5,685","0.94",100,1.87,273,NA
"1805","208370","셀바스헬스케어","코스닥","의료·정밀기기",2465,35,53442590260,"2020-10-16","-",2465,"-","-","1,114","2.21",0,0,705,NA
"1806","006660","삼성공조","코스피","운수장비",6560,-10,53308619840,"2020-10-16","-",6560,"593","11.06","26,712","0.25",60,0.91,1518,NA
"1807","277410","인산가","코스닥","음식료·담배",2005,-15,53148241255,"2020-10-16","-",2005,"121","16.57","1,154","1.74",30,1.5,327,NA
"1808","075970","동국알앤에스","코스닥","비금속",2880,-80,5.2992e+10,"2020-10-16","-",2880,"140","20.57","4,066","0.71",80,2.78,182,NA
"1809","041590","젬백스지오","코스닥","건설",684,-9,52959537900,"2020-10-16","-",684,"-","-","1,169","0.59",0,0,764,NA
"1810","046110","한일네트웍스","코스닥","IT S/W & SVC",4425,-70,52897454475,"2020-10-16","-",4425,"589","7.51","5,635","0.79",230,5.2,104,NA
"1811","024840","KBI메탈","코스닥","금속",1600,-30,52721356800,"2020-10-16","-",1600,"196","8.16","2,735","0.59",0,0,48,NA
"1812","005670","푸드웰","코스닥","음식료·담배",5270,-50,5.27e+10,"2020-10-16","-",5270,"3,153","1.67","7,681","0.69",100,1.9,525,NA
"1813","005010","휴스틸","코스피","철강금속",6900,-30,52589509200,"2020-10-16","-",6900,"-","-","52,030","0.13",300,4.35,1497,NA
"1814","053160","프리엠스","코스닥","일반전기전자",8740,-800,5.244e+10,"2020-10-16","-",8740,"102","85.69","7,582","1.15",50,0.57,826,NA
"1815","024830","세원물산","코스닥","운송장비·부품",6280,0,5.2438e+10,"2020-10-16","관리종목",6280,"1,572","3.99","22,641","0.28",25,0.4,47,NA
"1816","037440","희림","코스닥","기타서비스",3765,5,52418118375,"2020-10-16","-",3765,"288","13.07","3,827","0.98",150,3.98,77,NA
"1817","025560","미래산업","코스피","의료정밀",3105,-50,52363862640,"2020-10-16","-",3105,"-","-","3,850","0.81",0,0,1861,NA
"1818","224060","코디엠","코스닥","IT H/W",248,-3,52229345104,"2020-10-16","-",248,"41","6.05","448","0.55",0,0,1126,NA
"1819","168330","내츄럴엔도텍","코스닥","기타서비스",2525,0,52181200550,"2020-10-16","관리종목",2525,"-","-","1,010","2.5",0,0,381,NA
"1820","016920","카스","코스닥","유통",2245,135,52171141920,"2020-10-16","-",2245,"140","16.04","1,893","1.19",10,0.45,870,NA
"1821","115480","씨유메디칼","코스닥","의료·정밀기기",2145,-55,52147824300,"2020-10-16","-",2145,"-","-","2,747","0.78",0,0,1162,NA
"1822","085810","알티캐스트","코스닥","IT S/W & SVC",2455,-120,52102857800,"2020-10-16","-",2455,"-","-","2,931","0.84",0,0,195,NA
"1823","290270","휴네시온","코스닥","IT S/W & SVC",5420,-170,52073582240,"2020-10-16","-",5420,"187","28.98","2,478","2.19",35,0.65,330,NA
"1824","122690","서진오토모티브","코스닥","운송장비·부품",2650,-115,51784301900,"2020-10-16","-",2650,"-","-","4,352","0.61",0,0,1346,NA
"1825","044480","경남바이오파마","코스닥","화학",3440,-20,51750383040,"2020-10-16","관리종목",3440,"-","-","3,458","0.99",0,0,1000,NA
"1826","042110","에스씨디","코스닥","일반전기전자",1070,-25,51712633480,"2020-10-16","-",1070,"-","-","2,083","0.51",15,1.4,94,NA
"1827","067920","이글루시큐리티","코스닥","IT S/W & SVC",4700,-80,51681759300,"2020-10-16","-",4700,"211","22.27","4,392","1.07",140,2.98,170,NA
"1828","149980","하이로닉","코스닥","의료·정밀기기",3665,-55,51676481675,"2020-10-16","-",3665,"231","15.87","2,888","1.27",56,1.53,518,NA
"1829","127710","아시아경제","코스닥","IT S/W & SVC",2025,0,51655186350,"2020-10-16","-",2025,"146","13.87","4,044","0.5",0,0,261,NA
"1830","115530","씨엔플러스","코스닥","IT H/W",839,0,51648391135,"2020-10-16","관리종목",839,"-","-","222","3.78",0,0,1114,NA
"1831","263020","디케이앤디","코스닥","화학",6630,660,51470029260,"2020-10-16","-",6630,"365","18.16","6,629","1",0,0,322,NA
"1832","000440","중앙에너비스","코스닥","유통",8240,-60,51311551200,"2020-10-16","-",8240,"132","62.42","7,246","1.14",160,1.94,360,NA
"1833","049630","재영솔루텍","코스닥","IT H/W",699,-10,51216898728,"2020-10-16","-",699,"82","8.52","744","0.94",0,0,1224,NA
"1834","043290","케이맥","코스닥","기계·장비",1370,-20,50910968670,"2020-10-16","-",1370,"-","-","1,236","1.11",0,0,714,NA
"1835","008370","원풍","코스닥","화학",4230,-50,5.076e+10,"2020-10-16","-",4230,"173","24.45","6,125","0.69",150,3.55,528,NA
"1836","004410","서울식품","코스피","음식료품",150,0,50611500000,"2020-10-16","-",150,"-","-","73","2.05",0,0,1710,NA
"1837","128660","피제이메탈","코스닥","금속",2040,-25,50598872760,"2020-10-16","-",2040,"85","24","1,634","1.25",100,4.9,581,NA
"1838","010280","쌍용정보통신","코스닥","IT S/W & SVC",1250,0,50580042500,"2020-10-16","-",1250,"32","39.06","1,095","1.14",0,0,17,NA
"1839","100030","모바일리더","코스닥","IT S/W & SVC",15400,-50,50569195600,"2020-10-16","-",15400,"-","-","9,486","1.62",0,0,223,NA
"1840","006920","모헨즈","코스닥","비금속",4620,175,50450400000,"2020-10-16","-",4620,"50","92.4","2,067","2.24",0,0,11,NA
"1841","023440","제일제강","코스닥","금속",1705,-5,50284530065,"2020-10-16","-",1705,"-","-","2,070","0.82",0,0,39,NA
"1842","046070","코다코","코스닥","운송장비·부품",1285,-20,50197568960,"2020-10-16","-",1285,"-","-","752","1.71",0,0,717,NA
"1843","131180","딜리","코스닥","IT H/W",1700,-15,4.9895e+10,"2020-10-16","-",1700,"74","22.97","1,964","0.87",40,2.35,264,NA
"1844","222810","마이더스AI","코스닥","IT S/W & SVC",777,-13,49715528373,"2020-10-16","관리종목",777,"-","-","91","8.54",0,0,1151,NA
"1845","263810","상신전자","코스닥","일반전기전자",3490,-210,49714065820,"2020-10-16","-",3490,"176","19.83","2,424","1.44",0,0,324,NA
"1846","023810","인팩","코스피","운수장비",4970,-20,4.97e+10,"2020-10-16","-",4970,"-","-","9,376","0.53",120,2.41,1593,NA
"1847","013360","일성건설","코스피","건설업",918,7,49594839840,"2020-10-16","-",918,"30","30.6","1,688","0.54",15,1.63,1564,NA
"1848","014100","메디앙스","코스닥","화학",4195,0,4.9501e+10,"2020-10-16","관리종목",4195,"3,302","1.27","6,925","0.61",0,0,412,NA
"1849","036620","버추얼텍","코스닥","유통",772,-41,49443516632,"2020-10-16","-",772,"-","-","287","2.69",0,0,1202,NA
"1850","086060","진바이오텍","코스닥","음식료·담배",5740,-200,49424769380,"2020-10-16","-",5740,"98","58.57","5,450","1.05",30,0.52,197,NA
"1851","234920","자이글","코스닥","일반전기전자",3650,-230,49387821500,"2020-10-16","-",3650,"-","-","3,818","0.96",0,0,1350,NA
"1852","049830","승일","코스닥","금속",8050,50,49363501600,"2020-10-16","-",8050,"-","-","22,914","0.35",0,0,368,NA
"1853","049550","잉크테크","코스닥","화학",3075,-15,49261290900,"2020-10-16","-",3075,"-","-","2,246","1.37",0,0,110,NA
"1854","290660","네오펙트","코스닥","의료·정밀기기",3970,25,49252931600,"2020-10-16","-",3970,"-","-","907","4.38",0,0,1132,NA
"1855","048470","대동스틸","코스닥","금속",4920,-110,4.92e+10,"2020-10-16","-",4920,"32","153.75","6,111","0.81",30,0.61,550,NA
"1856","106080","하이소닉","코스닥","IT H/W",3330,0,49168439010,"2020-10-16","관리종목",3330,"-","-","883","3.77",0,0,578,NA
"1857","018470","조일알미늄","코스피","철강금속",699,24,49038732945,"2020-10-16","-",699,"-","-","1,617","0.43",0,0,1586,NA
"1858","213090","미래테크놀로지","코스닥","IT S/W & SVC",8000,-130,48966304000,"2020-10-16","-",8000,"554","14.44","9,297","0.86",120,1.5,300,NA
"1859","098120","마이크로컨텍솔","코스닥","IT H/W",5890,-70,48962191740,"2020-10-16","-",5890,"106","55.57","3,942","1.49",0,0,220,NA
"1860","001810","무림SP","코스닥","종이·목재",2205,-70,48813187500,"2020-10-16","-",2205,"61","36.15","9,203","0.24",35,1.59,2,NA
"1861","060300","레드로버","코스닥","오락·문화",610,0,48765971760,"2020-10-16","관리종목",610,"-","-","104","5.87",0,0,981,NA
"1862","043090","큐브앤컴퍼니","코스닥","유통",1495,35,48722517935,"2020-10-16","관리종목",1495,"-","-","731","2.05",0,0,881,NA
