"","종목코드","종목명","시장구분","업종명","종가","대비","등락률","시가총액"
"965","035600","KG이니시스","KOSDAQ","소프트웨어",20350,-100,-0.49,567855231900
"966","060720","KH바텍","KOSDAQ","IT부품",22000,0,0,520825866000
"967","122450","KMH","KOSDAQ","방송서비스",11850,-50,-0.42,537231173400
"968","052900","KMH하이텍","KOSDAQ","반도체",2165,-5,-0.23,101507105335
"969","058400","KNN","KOSDAQ","방송서비스",2130,-85,-3.84,282075303600
"970","114450","KPX생명과학","KOSDAQ","제약",9270,270,3,1.3905e+11
"971","036030","KTH","KOSDAQ","유통",11950,250,2.14,426794512900
"972","060370","KT서브마린","KOSDAQ","건설",6140,-90,-1.44,1.34466e+11
"973","065150","MP그룹","KOSDAQ","유통",895,0,0,111370196730
"974","219550","MP한강","KOSDAQ","유통",916,-23,-2.45,73122323424
"975","160550","NEW","KOSDAQ","오락·문화",11700,0,0,326501440200
"976","053290","NE능률","KOSDAQ","출판·매체복제",23050,50,0.22,380931376350
"977","104200","NHN벅스","KOSDAQ","디지털컨텐츠",6570,40,0.61,97417003500
"978","060250","NHN한국사이버결제","KOSDAQ","소프트웨어",51000,-400,-0.78,1171541043000
"979","030190","NICE평가정보","KOSDAQ","기타서비스",24300,200,0.83,1475370126000
"980","078590","OQP","KOSDAQ","운송장비·부품",3890,0,0,306238837930
"981","178920","PI첨단소재","KOSDAQ","화학",45600,200,0.44,1339104283200
"982","024940","PN풍년","KOSDAQ","금속",6350,-30,-0.47,6.35e+10
"983","218410","RFHIC","KOSDAQ","일반전기전자",38150,800,2.14,909786703000
"984","091340","S&K폴리텍","KOSDAQ","IT부품",5370,20,0.37,62848981770
"985","019550","SBI인베스트먼트","KOSDAQ","금융",2155,-90,-4.01,349253469125
"986","950110","SBI핀테크솔루션즈","KOSDAQ","출판·매체복제",10300,-450,-4.19,247694812000
"987","046140","SBS콘텐츠허브","KOSDAQ","오락·문화",7050,-100,-1.4,151318062750
"988","036120","SCI평가정보","KOSDAQ","기타서비스",4525,70,1.57,160637500000
"989","099220","SDN","KOSDAQ","유통",3000,55,1.87,144536142000
"990","036540","SFA반도체","KOSDAQ","반도체",8160,40,0.49,1341996072480
"991","255220","SG","KOSDAQ","비금속",2040,60,3.03,75751332240
"992","040610","SG&G","KOSDAQ","운송장비·부품",3105,125,4.19,105840743580
"993","049470","SGA","KOSDAQ","소프트웨어",1110,20,1.83,54181596390
"994","184230","SGA솔루션즈","KOSDAQ","소프트웨어",1505,-40,-2.59,58610125525
"995","016250","SGC이테크건설","KOSDAQ","건설",55300,400,0.73,87450479900
"996","307070","SK4호스팩","KOSDAQ","금융",2050,0,0,1.0578e+10
"997","337450","SK5호스팩","KOSDAQ","금융",2095,0,0,9029450000
"998","340350","SK6호스팩","KOSDAQ","금융",2070,-15,-0.72,11819700000
"999","036490","SK머티리얼즈","KOSDAQ","반도체",327800,-3800,-1.15,3457527209400
"1000","048550","SM C&C","KOSDAQ","방송서비스",1900,50,2.7,179759228000
"1001","063440","SM Life Design","KOSDAQ","출판·매체복제",3705,180,5.11,167203515570
"1002","950180","SNK","KOSDAQ","출판·매체복제",24200,-1850,-7.1,509695560000
"1003","289080","SV인베스트먼트","KOSDAQ","금융",5010,45,0.91,266702340000
"1004","089230","THE E&M","KOSDAQ","인터넷",1020,-20,-1.92,171208993080
"1005","161570","THE MIDONG","KOSDAQ","정보기기",1865,5,0.27,29061977950
"1006","032540","TJ미디어","KOSDAQ","일반전기전자",3910,0,0,54472591190
"1007","048770","TPC","KOSDAQ","기계·장비",4495,95,2.16,63196018595
"1008","246690","TS인베스트먼트","KOSDAQ","금융",9050,350,4.02,220137032700
"1009","317240","TS트릴리온","KOSDAQ","화학",1350,15,1.12,121971537450
"1010","038340","UCI","KOSDAQ","기타서비스",445,0,0,16641828315
"1011","073570","WI","KOSDAQ","반도체",1530,40,2.68,119098816920
"1012","052300","W홀딩컴퍼니","KOSDAQ","운송",308,2,0.65,98602315504
"1013","057030","YBM넷","KOSDAQ","기타서비스",8000,10,0.13,130501576000
"1014","040300","YTN","KOSDAQ","방송서비스",4005,210,5.53,1.6821e+11
"1015","051390","YW","KOSDAQ","유통",4815,10,0.21,54676096920
"1016","052220","iMBC","KOSDAQ","디지털컨텐츠",3935,-75,-1.87,9.0505e+10
"1017","079940","가비아","KOSDAQ","인터넷",15650,250,1.62,211833454600
"1018","078890","가온미디어","KOSDAQ","통신장비",12500,0,0,191459700000
"1019","192410","감마누","KOSDAQ","통신장비",4595,-310,-6.32,132355312785
"1020","217730","강스템바이오텍","KOSDAQ","제약",6790,30,0.44,173563861520
"1021","114190","강원","KOSDAQ","금속",2500,0,0,45387277500
"1022","094480","갤럭시아머니트리","KOSDAQ","소프트웨어",8040,-10,-0.12,315407897520
"1023","063080","게임빌","KOSDAQ","디지털컨텐츠",47800,700,1.49,315250177600
"1024","044480","경남바이오파마","KOSDAQ","화학",2835,55,1.98,57062330010
"1025","039240","경남스틸","KOSDAQ","금속",3750,130,3.59,9.375e+10
"1026","053950","경남제약","KOSDAQ","제약",6980,-20,-0.29,121749117660
"1027","223310","경남제약헬스케어","KOSDAQ","소프트웨어",3320,0,0,37836250520
"1028","011040","경동제약","KOSDAQ","제약",10150,260,2.63,312302974900
"1029","024910","경창산업","KOSDAQ","운송장비·부품",3005,-35,-1.15,107636110025
"1030","198440","고려시멘트","KOSDAQ","비금속",3805,-70,-1.81,121683747800
"1031","049720","고려신용정보","KOSDAQ","기타서비스",7320,140,1.95,1.04676e+11
"1032","014570","고려제약","KOSDAQ","제약",11750,350,3.07,1.2925e+11
"1033","348150","고바이오랩","KOSDAQ","기타서비스",31000,-500,-1.59,488234934000
"1034","098460","고영","KOSDAQ","기계·장비",121500,0,0,1668310546500
"1035","038530","골드퍼시픽","KOSDAQ","유통",1325,40,3.11,92655375125
"1036","900280","골든센츄리","KOSDAQ","금융",411,-9,-2.14,65258580000
"1037","215000","골프존","KOSDAQ","소프트웨어",91000,-400,-0.44,571062765000
"1038","121440","골프존뉴딘홀딩스","KOSDAQ","유통",7400,-10,-0.13,316992453200
"1039","014200","광림","KOSDAQ","운송장비·부품",1790,5,0.28,94730798860
"1040","026910","광진실업","KOSDAQ","금속",4840,90,1.89,31002160200
"1041","090150","광진윈텍","KOSDAQ","운송장비·부품",4400,70,1.62,42496929200
"1042","355150","교보10호스팩","KOSDAQ","금융",2100,0,0,1.1172e+10
"1043","331520","교보9호스팩","KOSDAQ","금융",2130,20,0.95,8264400000
"1044","053270","구영테크","KOSDAQ","운송장비·부품",4390,65,1.5,115870423860
"1045","066620","국보디자인","KOSDAQ","건설",25500,3650,16.7,1.9125e+11
"1046","043650","국순당","KOSDAQ","음식료·담배",8420,0,0,150366919680
"1047","006050","국영지앤엠","KOSDAQ","비금속",2920,35,1.21,101894109560
"1048","060480","국일신동","KOSDAQ","금속",4600,20,0.44,5.1014e+10
"1049","078130","국일제지","KOSDAQ","종이·목재",6140,110,1.82,777089359900
"1050","307750","국전약품","KOSDAQ","제약",6890,60,0.88,265526950910
"1051","204020","그리티","KOSDAQ","섬유·의류",3295,85,2.65,66385781850
"1052","186230","그린플러스","KOSDAQ","금속",12350,150,1.23,118655613700
"1053","900070","글로벌에스엠","KOSDAQ","금융",1350,80,6.3,72554356800
"1054","204620","글로벌텍스프리","KOSDAQ","금융",3320,20,0.61,161805814120
"1055","019660","글로본","KOSDAQ","유통",5050,140,2.85,165459810950
"1056","053260","금강철강","KOSDAQ","금속",9320,-60,-0.64,174470400000
"1057","036190","금화피에스시","KOSDAQ","건설",30750,700,2.33,1.845e+11
"1058","049080","기가레인","KOSDAQ","반도체",1900,-45,-2.31,136894306500
"1059","035460","기산텔레콤","KOSDAQ","통신장비",2905,-50,-1.69,42347172700
"1060","308100","까스텔바작","KOSDAQ","유통",14300,500,3.62,94332810000
"1061","187790","나노","KOSDAQ","화학",1575,0,0,40631621625
"1062","286750","나노브릭","KOSDAQ","화학",19300,350,1.85,88009987900
"1063","151910","나노스","KOSDAQ","IT부품",7760,10,0.13,1153332692720
"1064","121600","나노신소재","KOSDAQ","화학",27450,-150,-0.54,297786740850
"1065","247660","나노씨엠에스","KOSDAQ","일반전기전자",17900,150,0.85,75339668000
"1066","039860","나노엔텍","KOSDAQ","의료·정밀기기",7320,-10,-0.14,196149113640
"1067","091970","나노캠텍","KOSDAQ","화학",2340,35,1.52,65708194500
"1068","051490","나라엠앤디","KOSDAQ","기계·장비",10200,-100,-0.97,1.4484e+11
"1069","190510","나무가","KOSDAQ","IT부품",10050,50,0.5,69054454500
"1070","242040","나무기술","KOSDAQ","출판·매체복제",2920,-5,-0.17,94609927200
"1071","089600","나스미디어","KOSDAQ","기타서비스",38350,-400,-1.03,335742399850
"1072","293580","나우IB","KOSDAQ","금융",13300,250,1.92,1.26084e+11
"1073","138610","나이벡","KOSDAQ","제약",35650,350,0.99,353041201350
"1074","130580","나이스디앤비","KOSDAQ","기타서비스",9980,-70,-0.7,1.53692e+11
"1075","036800","나이스정보통신","KOSDAQ","통신서비스",29750,-250,-0.83,2.975e+11
"1076","267320","나인테크","KOSDAQ","IT부품",4720,-90,-1.87,185951734880
"1077","111710","남화산업","KOSDAQ","오락·문화",9380,-20,-0.21,193115440000
"1078","091590","남화토건","KOSDAQ","건설",10500,50,0.48,1.2327e+11
"1079","168330","내츄럴엔도텍","KOSDAQ","기타서비스",2525,0,0,61181194400
"1080","094860","네오리진","KOSDAQ","소프트웨어",2105,-45,-2.09,107553000510
"1081","253590","네오셈","KOSDAQ","반도체",3620,-20,-0.55,136023628560
"1082","212560","네오오토","KOSDAQ","운송장비·부품",8890,-90,-1,70008421070
"1083","095660","네오위즈","KOSDAQ","디지털컨텐츠",23850,-500,-2.05,525504198150
"1084","042420","네오위즈홀딩스","KOSDAQ","디지털컨텐츠",39700,-2700,-6.37,351617580200
"1085","950220","네오이뮨텍(Reg.S)","KOSDAQ","기타서비스",10700,500,4.9,1052794507000
"1086","311390","네오크레마","KOSDAQ","음식료·담배",8320,90,1.09,60869078400
"1087","085910","네오티스","KOSDAQ","운송장비·부품",4300,-35,-0.81,53692646600
"1088","092730","네오팜","KOSDAQ","화학",36000,-250,-0.69,295464996000
"1089","290660","네오펙트","KOSDAQ","의료·정밀기기",2965,30,1.02,56057120200
"1090","306620","네온테크","KOSDAQ","기계·장비",4245,30,0.71,157946355390
"1091","153460","네이블","KOSDAQ","소프트웨어",7080,30,0.43,46232499120
"1092","007390","네이처셀","KOSDAQ","제약",10100,150,1.51,619195195500
"1093","033640","네패스","KOSDAQ","반도체",41500,350,0.85,956956883000
"1094","330860","네패스아크","KOSDAQ","반도체",43350,-1100,-2.47,467418600600
"1095","089140","넥스턴","KOSDAQ","비금속",20300,100,0.5,240484356000
"1096","065170","넥스트BT","KOSDAQ","유통",1390,20,1.46,120924563710
"1097","137940","넥스트아이","KOSDAQ","의료·정밀기기",1310,-30,-2.24,101022186630
"1098","348210","넥스틴","KOSDAQ","반도체",74300,-2600,-3.38,710560620000
"1099","041140","넥슨지티","KOSDAQ","디지털컨텐츠",13300,-150,-1.12,470465182600
"1100","217270","넵튠","KOSDAQ","출판·매체복제",29650,2150,7.82,939543922300
"1101","225570","넷게임즈","KOSDAQ","디지털컨텐츠",14200,400,2.9,409683731400
"1102","104620","노랑풍선","KOSDAQ","기타서비스",23600,-150,-0.63,112469340000
"1103","194700","노바렉스","KOSDAQ","음식료·담배",41100,-550,-1.32,370053714000
"1104","285490","노바텍","KOSDAQ","기타제조",38000,300,0.8,383106272000
"1105","278650","노터스","KOSDAQ","기타서비스",27750,950,3.54,211437462000
"1106","144510","녹십자랩셀","KOSDAQ","기타서비스",93500,1400,1.52,986804049000
"1107","031390","녹십자셀","KOSDAQ","제약",41400,550,1.35,525002342400
"1108","142280","녹십자엠에스","KOSDAQ","제약",10500,520,5.21,221731471500
"1109","234690","녹십자웰빙","KOSDAQ","제약",12600,100,0.8,223678677600
"1110","065560","녹원씨엔아이","KOSDAQ","출판·매체복제",5770,0,0,99593806250
"1111","054050","농우바이오","KOSDAQ","농업, 임업 및 어업",12550,-150,-1.18,201183540550
"1112","040160","누리텔레콤","KOSDAQ","소프트웨어",7750,270,3.61,93430396250
"1113","069140","누리플랜","KOSDAQ","금속",7630,-220,-2.8,54193929090
"1114","126870","뉴로스","KOSDAQ","기계·장비",2230,0,0,79475797330
"1115","060260","뉴보텍","KOSDAQ","화학",1510,30,2.03,50484962500
"1116","012340","뉴인텍","KOSDAQ","IT부품",3755,-30,-0.79,112817105010
"1117","214870","뉴지랩","KOSDAQ","통신장비",11200,400,3.7,334917452800
"1118","270870","뉴트리","KOSDAQ","음식료·담배",33300,200,0.6,303470359200
"1119","144960","뉴파워프라즈마","KOSDAQ","기계·장비",6600,0,0,288371318400
"1120","900100","뉴프라이드","KOSDAQ","유통",717,0,0,89790577527
"1121","085670","뉴프렉스","KOSDAQ","IT부품",1775,-25,-1.39,39128659125
"1122","119860","다나와","KOSDAQ","인터넷",33150,50,0.15,433430349300
"1123","064260","다날","KOSDAQ","디지털컨텐츠",8040,-240,-2.9,554350281600
"1124","093640","다믈멀티미디어","KOSDAQ","반도체",3340,25,0.75,43890525840
"1125","039560","다산네트웍스","KOSDAQ","통신장비",10050,60,0.6,352655183400
"1126","032190","다우데이타","KOSDAQ","유통",13550,0,0,5.18965e+11
"1127","068240","다원시스","KOSDAQ","IT부품",18950,150,0.8,512870512650
"1128","020400","대동금속","KOSDAQ","금속",10100,-100,-0.98,29370093000
"1129","008830","대동기어","KOSDAQ","기계·장비",4370,-85,-1.91,39275462400
"1130","048470","대동스틸","KOSDAQ","금속",6070,70,1.17,6.07e+10
"1131","004780","대륙제관","KOSDAQ","금속",5950,-150,-2.46,94624034050
"1132","017650","대림제지","KOSDAQ","종이·목재",13800,300,2.22,1.242e+11
"1133","007720","대명소노시즌","KOSDAQ","유통",1450,-20,-1.36,146160652500
"1134","317850","대모","KOSDAQ","기계·장비",5160,30,0.58,42954007200
"1135","290670","대보마그네틱","KOSDAQ","기계·장비",32650,500,1.56,242160152500
"1136","078140","대봉엘에스","KOSDAQ","제약",10550,250,2.43,116963408450
"1137","036480","대성미생물","KOSDAQ","제약",20750,1350,6.96,7.885e+10
"1138","025440","대성엘텍","KOSDAQ","일반전기전자",1315,-10,-0.75,132711566045
"1139","027830","대성창투","KOSDAQ","금융",5430,0,0,2.172e+11
"1140","104040","대성파인텍","KOSDAQ","운송장비·부품",2830,-85,-2.92,88582625230
"1141","332290","대신밸런스제7호스팩","KOSDAQ","금융",2095,-20,-0.95,10904475000
"1142","336570","대신밸런스제8호스팩","KOSDAQ","금융",2095,-5,-0.24,11752950000
"1143","369370","대신밸런스제9호스팩","KOSDAQ","금융",2100,-25,-1.18,8.841e+09
"1144","020180","대신정보통신","KOSDAQ","컴퓨터서비스",2050,-150,-6.82,78779275750
"1145","045390","대아티아이","KOSDAQ","일반전기전자",5330,130,2.5,379237612260
"1146","108380","대양전기공업","KOSDAQ","운송장비·부품",17150,0,0,164079760950
"1147","006580","대양제지","KOSDAQ","종이·목재",3260,0,0,8.7531e+10
"1148","007680","대원","KOSDAQ","건설",10050,250,2.55,121939976550
"1149","048910","대원미디어","KOSDAQ","유통",34900,7550,27.61,439005215400
"1150","005710","대원산업","KOSDAQ","운송장비·부품",8400,-170,-1.98,168315840000
"1151","290380","대유","KOSDAQ","화학",14500,50,0.35,136943800000
"1152","290120","대유에이피","KOSDAQ","운송장비·부품",7080,-50,-0.7,77064192840
"1153","120240","대정화금","KOSDAQ","화학",25850,900,3.61,185871607350
"1154","003310","대주산업","KOSDAQ","음식료·담배",2365,25,1.07,83702907750
"1155","078600","대주전자재료","KOSDAQ","IT부품",43050,450,1.06,662438074200
"1156","096350","대창솔루션","KOSDAQ","금속",475,0,0,77786479275
"1157","140520","대창스틸","KOSDAQ","금속",3180,0,0,6.36e+10
"1158","131220","대한과학","KOSDAQ","유통",13000,750,6.12,96908370000
"1159","010170","대한광통신","KOSDAQ","일반전기전자",3220,35,1.1,237448032500
"1160","060900","대한그린파워","KOSDAQ","화학",2570,40,1.58,393947679950
"1161","054670","대한뉴팜","KOSDAQ","제약",11050,150,1.38,158621866000
